7656,,,
city,latitude,longitude,address
Los Angeles California 90028,34.09979,-118.327209,Vons-Los Angeles #2665
Los Angeles California 90034,34.03042,-118.402399,National - Castle Heights  Los Ange
Los Angeles California 90034,34.031365,-118.397479,Vons-Los Angeles #2077
Los Angeles California 90035,34.02842,-118.390129,Venice Crossroads
Los Angeles California 90036,34.05329,-118.245009,Fairfax - Olympic - Los Angeles
Los Angeles California 90036,34.06239,-118.352214,Wilshire - Highland
Los Angeles California 90036,34.072128,-118.36042,Farmers Market
Los Angeles California 90038,34.076046,-118.344524,7122 Beverly Blvd.
Los Angeles California 90038,34.08892,-118.327189,Vons-Los Angeles
Los Angeles California 90039,34.124275,-118.267019,Los Feliz - Seneca-Atwater
Los Angeles California 900393220,34.05331,-118.245003,Glendale - Fletcher
Los Angeles California 900403235,33.986053,-118.173248,Slauson - I-5  Commerce (UCO)
Los Angeles California 900411143,34.12661,-118.201843,Colorado - Eagle Rock  Eagle Rock
Los Angeles California 90045,33.95461,-118.394213,Westchester
Los Angeles California 90045,33.95724,-118.397209,LAX Terminal 8  Gate 80 Food Court
Los Angeles California 90045,33.95724,-118.397209,Marriott Los Angeles Int'l Airport
Los Angeles California 90045,33.95724,-118.397209,Sheraton Gateway Hotel
Los Angeles California 90045,33.98212,-118.406589,Ladera Center (UCO)
Los Angeles California 90045,34.0525,-118.478474,LAX Terminal- 3
Los Angeles California 90045,34.052835,-118.478534,LAX Terminal 4
Los Angeles California 90045,34.052835,-118.478534,LAX Terminal 4  2nd
Los Angeles California 90045,34.053485,-118.478914,LAX Terminal 6  Gate 60
Los Angeles California 90045,34.05382,-118.479174,LAX Terminal 7
Los Angeles California 90045,34.054045,-118.479419,LAX Terminal 8  Boudins
Los Angeles California 90045,34.143165,-118.227439,LAX Terminal - 2
Los Angeles California 900451586,34.05331,-118.245003,Howard Hughes Ent. Center
Los Angeles California 90046,34.08378,-118.360004,Melrose
Los Angeles California 90046,34.10213,-118.362969,Santa Monica - La Brea  West Hollyw
Los Angeles California 900471126,34.05331,-118.245003,Western - Slauson  (UCO) - Reloc.
Los Angeles California 90048,34.07532,-118.376579,Cedars-Sinai Medical Center
Los Angeles California 90048,34.07532,-118.376579,The Beverly Center
Los Angeles California 90049,34.046664,-118.489377,Brentwood
Los Angeles California 90049,34.066315,-118.470344,Brentwood Village Court
Los Angeles California 90059,33.924564,-118.257129,Wilmington - 119  Los Angeles (UCO)
Los Angeles California 90064,34.03622,-118.427229,One Westside Place - L.A.
Los Angeles California 90064,34.03622,-118.427229,Pico - Robertson - Los Angeles
Los Angeles California 90064,34.04699,-118.415929,West Pico Boulevard
Los Angeles California 900642017,34.047314,-118.42598,Olympic - Westwood - Los Angeles
Los Angeles California 900643644,34.05331,-118.245003,National - Barrington
Los Angeles California 90071,34.050547,-118.254199,633 W. 5th St.
Los Angeles California 90071,34.052067,-118.253788,400 S. Hope St.
Los Angeles California 90071,34.052185,-118.255322,444 S. Flower - D.T. L.A.
Los Angeles California 90071,34.052432,-118.255302,II California Plaza - D.T. L.A.
Los Angeles California 90071,34.053105,-118.25664,445 S. Figueroa Street  Union Bank
Los Angeles California 90071,34.05329,-118.245009,Wilshire Center - D.T. L.A.
Los Angeles California 90071,34.053403,-118.252826,333 South Hope St.
Los Angeles California 90077,34.103454,-118.451765,2950 Beverly Glen Circle - Los Ange
Los Banos California 93635,37.056815,-120.886279,Hwy 152 - Hwy 165 - Los Banos
Los Gatos California 95032,37.236175,-121.925259,Blossom Hill Pavilion Relocation
Los Lunas New Mexico 870314842,34.81377,-106.756401,NM 6 - Emilio Lopez  Los Lunas
Los Osos California 93402,35.310572,-120.82696,Los Osos - Fairchild  Los Osos
Louisville Colorado 80027,39.95406,-105.166199,McCaslin  Century - Louisville
Louisville Colorado 80027,39.962933,-105.149888,King Soopers-Louisville #13
Louisville Kentucky 40202,38.252425,-85.75136,Marriott Hotel Convention Center
Louisville Kentucky 40202,38.254845,-85.766369,Louisville Convention Center
Louisville Kentucky 402022518,38.187725,-85.77832,Seelbach Hilton
Louisville Kentucky 40204,38.239645,-85.723925,1000 Baxter Ave. Center
Louisville Kentucky 40207,38.2511,-85.634151,4400 Shelbyville Rd.
Louisville Kentucky 40209,38.191012,-85.74746,SDF -  Louisville A B Rotunda
Louisville Kentucky 40209,38.191012,-85.74746,SDF - Louisville Pre-Sec Food Ct
Louisville Kentucky 40222,38.282576,-85.612924,Oxmoor Center Kiosk
Louisville Kentucky 402226369,38.25486,-85.766373,Holiday Manor
Louisville Kentucky 40223,38.260637,-85.576949,Hurstbourne - Shelbyville
Louisville Kentucky 40241,38.296896,-85.561042,Springhurst Commons
Louisville Kentucky 40241,38.298075,-85.597319,The Summit at Louisville
Louisville Kentucky 40241,38.303216,-85.577138,Kroger - Louisville #764
Louisville Kentucky 40241,38.303216,-85.577138,Target Louisville T-1071
Louisville Kentucky 402414153,38.191841,-85.756752,Meijer-Louisville #164
Louisville Kentucky 40243,38.247585,-85.537584,Blankenbaker Plaza
Loveland Colorado 80537,40.38732,-105.097066,14th Str - Taft Ave
Loveland Colorado 80538,40.422284,-105.22246,The Shops at Centerra
Lower Paxton Pennsylvania 17109,40.29575,-76.826404,Harrisburg Route 22
Lubbock Texas 79401,33.588345,-101.836924,University - 8th
Lubbock Texas 79403,33.737885,-101.837169,LBB - Lubbock Intl Airport
Lubbock Texas 79416,33.414001,-101.92865,4th - Slide
Lubbock Texas 79424,33.518835,-101.909449,82nd - Quaker
Lufkin Texas 75901,31.32411,-94.727573,Hwy. 59 - Daniel McCall
Lynbrook New York 11563,40.661275,-73.665524,Lynbrook
Lynchburg Virginia 24502,37.335055,-79.191619,Wards Road
Lynchburg Virginia 24503,37.444469,-79.248687,Boonsboro
Lyndhurst Ohio 44124,41.508291,-81.469292,Giant Eagle Mkt-Lyndhurst #208
Lyndhurst Ohio 44124,41.508291,-81.469292,Lyndhurst-Legacy Vllg Richmond - Ce
Lynnwood Washington 98036,47.792019,-122.273082,Lynnwood Square
Lynnwood Washington 98036,47.80292,-122.329379,Highway 99 - 200th - Lynnwood
Lynnwood Washington 98036,47.81151,-122.283269,Albertsons-Lynnwood #0485
Lynnwood Washington 98036,47.81151,-122.283269,Safeway-Lynnwood #3523
Lynnwood Washington 98036,47.82821,-122.287049,196th - 40th
Lynnwood Washington 98037,47.82532,-122.292409,Mukilteo
Lynnwood Washington 98037,47.83937,-122.287369,Albertsons-Mukilteo #469
Lynnwood Washington 98037,47.85039,-122.286669,164th Street Crossing
Lynwood California 90262,33.9106,-118.191764,Atlantic - Imperial  Lynwood (UCO)
Lyons Illinois 60534,41.81238,-87.820694,Lyons-Ogden - First
Machesney Park Illinois 61115,42.365648,-89.021019,Machesney Park-Route 173 - Orlando
Macon Georgia 31210,32.924839,-83.724141,I-75  Tom Hill Sr Blvd
Madeira Ohio 45243,39.19008,-84.363129,Madeira Crossing
Madera California 93637,36.945605,-120.093139,Howard - Schnoor - Madera
Madera California 93637,36.989152,-120.175159,Avenue 16 - Hwy 99 - Madera
Madison Connecticut 06443,41.272229,-72.593497,Madison - CT
Madison Mississippi 39110,32.45754,-90.091844,Kroger - Madison #442
Madison New Jersey 07940,40.769919,-74.435056,Madison
Madison Tennessee 37115,36.26224,-86.705286,Cude Lane - Gallatin Rd
Madison Wisconsin 53703,43.074626,-89.39634,661 State Street
Madison Wisconsin 53703,43.079112,-89.377712,Capitol Square - Madison
Madison Wisconsin 53705,43.072695,-89.460411,Madison-3515 University Ave.
Madison Wisconsin 53705,43.075543,-89.443617,Findlay Plaza
Madison Wisconsin 53719,43.020265,-89.528874,Madison Gammon Place
Mahtomedi Minnesota 55115,45.05768,-92.954824,Mahtomedi-Lincoln Square
Maitland Florida 32751,28.637605,-81.358625,US Hwy 17 92 - Horatio Ave
Malibu California 90265,34.039552,-118.583579,Malibu
Malibu California 90265,34.07157,-118.856919,PCH - Trancas Canyon Rd. - Malibu
Mamaroneck New York 10543,40.971389,-73.742854,Mamaroneck
Mammoth Lakes California 93546,37.648682,-118.979786,Intrawest-Mammoth Lakes
Mammoth Lakes California 93546,37.673101,-118.949639,Mammoth - Meridian  Mammoth Lakes
Mammoth Lakes California 93546,37.673101,-118.949639,Vons - Mammoth Lakes #2400
Manalapan New Jersey 07763,40.308655,-74.304104,Route 9 Manalapan
Manassas Virginia 20110,38.731374,-77.475419,Manassas
Manassas Virginia 20110,38.751195,-77.471119,Manassas Junction
Manayunk Pennsylvania 19127,40.02667,-75.223179,Manayunk
Manchester Connecticut 06040,41.775335,-72.522669,Manchester
Manchester Connecticut 06040,41.775335,-72.522669,Manchester  Spencer Street
Manchester Connecticut 06040,41.80801,-72.539749,Buckland Hills Mall
Manchester Missouri 63011,38.593215,-90.520089,Manchester Rd.
Manchester New Hampshire 03103,42.932094,-71.452934,MHT - Manchester Post Sec New Wng
Mandeville Louisiana 70433,30.461752,-90.104077,Target Covington T-1876
Mandeville Louisiana 704718630,30.391935,-90.083168,3601 Hwy 190 (Bank One)
Manhasset New York 11030,40.809685,-73.677333,Manhasset
Manhattan Beach California 90266,33.884635,-118.411044,Manhattan Beach
Manhattan Beach California 90266,33.89028,-118.401889,Target Manhattan Beach T-199
Manhattan Kansas 66502,39.18937,-96.568279,Dillon Food Store-Manhattan #15
Manhattan New York 10003,40.73452,-73.984169,17th and Broadway (41 Union Square
Manhattan New York 10004,40.704709,-74.013198,2 Broadway
Manhattan New York 10007,40.712,-74.008109,Broadway and Barclay (Woolworth)
Manhattan New York 10019,40.760532,-73.976128,53rd - Sixth
Manhattan New York 10019,40.763028,-73.98323,1675 Broadway
Mankato Minnesota 56001,44.157978,-93.994153,Hy Vee Foods-Mankato #2
Manorville New York 11949,40.854054,-72.816757,Manorville
Mansfield Ohio 44903,40.790694,-82.608055,Walker Lake Rd - Mansfield
Mansfield Ohio 44907,40.732905,-82.525009,Kroger-Dayton #836 Mansfield
Mansfield Texas 76063,32.54382,-97.119819,US 287 - FM 157
Mansfield Texas 76063,32.582352,-97.124936,Super Target Mansfield ST-1536
Mansfield Texas 76063,32.608815,-97.116852,Matlock - Debbie
Manteca California 95336,37.82168,-121.215779,Yosemite - Hwy 99 - Manteca
Mantua Ohio 44255,41.283735,-81.223999,Portage Travel Plaza Mantua
Mantua Ohio 44255,41.30178,-81.234249,Brady's Leap Travel Plaza Mantua
Maple Glen Pennsylvania 19002,40.183093,-75.177718,Maple Glen
Maple Grove Minnesota 55369,45.136204,-93.4732,Maple Grove
Maple Valley Washington 98038,47.35999,-122.027134,Kent Kangley - Black Diamond Rd
Maple Valley Washington 98038,47.383329,-122.03235,Safeway-Maple Valley #1471
Maple Valley Washington 98038,47.393443,-122.045462,Wilderness Village
Marana Arizona 85653,32.42442,-111.233958,Safeway-Marana #1749
Marana Arizona 857412206,32.33532,-111.218628,Ina - Thornydale  Tucson
Marblehead Massachusetts 01945,42.497339,-70.861435,Marblehead
Marco Island Florida 34145,25.939552,-81.71757,Collier Blvd - Elkcam Circle
Margate City New Jersey 08402,39.33767,-74.514449,Margate NJ
Margate Florida 33063,26.251645,-80.210308,Atlantic Blvd - Rock Island Rd
Marietta Georgia 30062,33.998835,-84.486262,E. Piedmont
Marietta Georgia 30062,34.00041,-84.467474,Kroger - Marietta #454
Marietta Georgia 30062,34.00041,-84.467474,Merchants Festival
Marietta Georgia 30064,33.91941,-84.581694,Powder Springs Rd  Macland
Marietta Georgia 30064,33.9378,-84.613659,Dallas Hwy. - Villarica Rd.
Marietta Georgia 30066,34.035426,-84.520325,Sandy Plains (Publix)
Marietta Georgia 30066,34.035426,-84.520325,Towne Center (B-N)
Marietta Georgia 30067,33.933141,-84.467988,Johnson Ferry - Paper Mill
Marin City California 94965,37.859022,-122.500426,Donahue - Hwy 101 - Marin City
Marina California 93933,36.672843,-121.788875,Del Monte - Reservation - Marina
Marina Del Rey California 90291,33.991358,-118.46523,100 Washington Blvd. - Marina Del R
Marina Del Rey California 90292,33.981216,-118.453429,Washington - Del Rey  Culver City
Marina Del Rey California 90292,33.984463,-118.445975,Marina Del Rey
Marina Del Rey California 90292,33.98592,-118.452219,Albertsons-Marina Del Rey #6104
Marina del Rey California 902926905,33.980801,-118.459427,Lincoln - Fiji  Marina del Rey
Marion Iowa 52302,42.03329,-91.599904,Hy Vee Foods-Marion
Marion Ohio 43302,40.575916,-83.133979,Kroger-Marion #808
Markham Ontario L3R 0J5,43.856034,-79.339942,Woodside Square (Chptr)
Markham Ontario L3R 1A7,43.856034,-79.339942,Woodbine - Denison
Markham Ontario L3R 5Y2,43.856034,-79.339942,Warden - Steeles - Markham
Marlboro New Jersey 07746,40.313963,-74.248751,Albertsons-Marlboro #7939
Marlboro New Jersey 07751,40.35673,-74.305979,Rte 9  Marlboro
Marlborough Massachusetts 01752,42.346806,-71.547991,Marlborough
Marlborough Massachusetts 01752,42.346806,-71.547991,Marlborough  South Bolton St
Marlborough Massachusetts 01752,42.35257,-71.616508,Solomon Pond Mall
Marlton New Jersey 08053,39.892333,-74.919053,Genuardi-Marlton #0633
Marlton New Jersey 08053,39.892333,-74.919053,ShopRite-Marlton #523
Marquette Michigan 49855,46.457283,-87.307864,Northern Michigan U Marquette
Marrero Louisiana 70072,29.86926,-90.107869,Barataria Blvd - Lapalco Blvd
Marshfield Massachusetts 02050,42.13857,-70.690639,Marshfield
Marshfield Wisconsin 54449,44.658858,-90.179215,Marshfield-Central - McMillan
Martel California 95642,38.326679,-120.745441,Trade Center Dr. - Hwy 49 - Martel
Martinez California 94553,37.95773,-122.099394,Virginia Hills
Martinez California 94553,37.992282,-122.122821,Muir Station - Martinez
Martinez California 94553,37.994542,-122.11011,Albertsons-Martinez #7021
Martinez California 94553,37.994542,-122.11011,Main - North Court - Martinez
Martinsville Indiana 46151,39.424542,-86.402964,SR 37 - Burton
Maryland Heights Missouri 63146,38.702565,-90.445559,West Port Plaza - St. Louis
Marysville California 95901,39.135653,-121.586753,9th - C - Marysville
Marysville Michigan 48040,42.910886,-82.480551,Meijer-Marysville #229
Marysville Washington 98270,48.050287,-122.179027,Fred Meyer-Marysville #209
Marysville Washington 98270,48.050287,-122.179027,Safeway-Marysville #1485
Marysville Washington 982705505,48.059681,-122.176903,Albertsons-Marysville #471
Marysville Washington 982707243,48.059681,-122.176903,Plaza 88
Mashpee Massachusetts 02649,41.61834,-70.469027,Mashpee
Mason Ohio 45040,39.3463,-84.315319,Kroger-Mason #448
Massapequa New York 11758,40.66271,-73.466289,Southgate
Massapequa New York 11758,40.692075,-73.465264,Massapequa Village Square
Massillon Ohio 44646,40.81061,-81.498424,Target Massillon T-2044
Matawan New Jersey 07747,40.406895,-74.225474,Matawan
Matteson Illinois 604432316,41.510876,-87.737617,Matteson  IL
Matthews North Carolina 28105,35.117985,-80.720489,Sycamore Commons
Matthews North Carolina 28105,35.12697,-80.703839,Matthews Township - HT
Mauldin South Carolina 29662,34.780891,-82.303905,Bilo-Mauldin #188
Mayfield Heights Ohio 44122,41.47224,-81.519079,Mayfield - SOM
Mays Landing New Jersey 08330,39.463754,-74.723478,ACME-Mays Landing #7852
McAllen Texas 78501,26.192816,-98.247063,10th - Expwy 83
McAllen Texas 78501,26.237925,-98.224164,10th - Jonquil
McAllen Texas 78504,26.291725,-98.214991,10th - Trenton
McDonough Georgia 30253,33.450422,-84.178458,Super Target McDonough ST-1461
McHenry Illinois 60050,42.354817,-88.268553,Dominicks-McHenry #1305
McHenry Illinois 60050,42.37807,-88.269381,McHenry-Rte 31 - Blake
McKinleyville California 95519,40.942665,-124.100979,Central - Heartwood - McKinleyville
McKinney Texas 75070,33.174,-96.698239,Albertsons - McKinney #4296
McKinney Texas 75070,33.219045,-96.723004,US 380 - US 75
McLean Virginia 22101,38.92376,-77.149434,Chesterbrook
McLean Virginia 22101,38.928327,-77.197022,McLean
McLean Virginia 22101,38.936529,-77.184285,Tysons Corner Center
McLean Virginia 221023918,38.922642,-77.219299,Tysons Galleria
McMinnville Oregon 97128,45.20894,-123.199129,McMinnville Market Center
McMinnville Oregon 97225,45.50354,-122.771789,Safeway-McMinnville #1601
Mechanicsville Virginia 23111,37.609639,-77.320568,Target Mechanicsville T-1968
Medford Massachusetts 02153,42.41985,-71.108724,Medford - Star Market
Medford New Jersey 08055,39.863735,-74.851689,Medford
Medford New York 11742,40.812802,-73.042379,Target Medford T-1948
Medford Oregon 97501,42.313194,-122.856791,1303 Cntr Dr. Mdfrd-FMyr)
Medford Oregon 97501,42.31824,-122.883959,Safeway - Medford #1643
Medford Oregon 97501,42.34174,-122.878113,Rogue Valley Mall - Medford
Medford Oregon 97504,42.325643,-122.856096,Medford (B-N)
Media Pennsylvania 19063,39.917085,-75.40644,Albertsons-Media #7876
Media Pennsylvania 19063,39.918474,-75.416937,Media - PA
Medway Massachusetts 02053,42.14039,-71.398534,Medway
Melbourne Florida 32940,28.215931,-80.714195,Wickham Rd - I-95
Melbourne Village Florida 329043706,28.0879,-80.66404,Target Melbourne Village T-689
Melrose Massachusetts 02176,42.45717,-71.064049,Melrose Center
Melville New York 11747,40.794669,-73.395617,Melville
Memphis Tennessee 38103,35.141185,-90.055449,Peabody Place
Memphis Tennessee 38104,35.141685,-89.999094,Union - McLean
Memphis Tennessee 38105,35.153646,-90.04008,St Jude Childrens Research Hospital
Memphis Tennessee 38111,35.128835,-89.949254,Poplar - Highland
Memphis Tennessee 38116,35.03242,-90.010729,MEM - Concourse A
Memphis Tennessee 38116,35.03242,-90.010729,MEM - Concourse B  Y Connector
Memphis Tennessee 38116,35.03242,-90.010729,MEM - Concourse C  Space C16
Memphis Tennessee 38117,35.11895,-89.913361,Oak Court Mall
Memphis Tennessee 38119,35.102104,-89.860677,Poplar  Ridgeway
Memphis Tennessee 38119,35.102104,-89.860677,St. Francis Hospital
Memphis Tennessee 38120,35.12161,-89.862539,Baptist Memorial Hospital Main Entr
Memphis Tennessee 38125,35.029555,-89.802179,Target Memphis T-2060
Memphis Tennessee 38125,35.048675,-89.800059,Hacks - Winchester
Memphis Tennessee 38133,35.20748,-89.802354,Target Memphis T-1030
Memphis Tennessee 38133,35.20748,-89.802354,Wolfchase Drive-thru
Menlo Park California 92025,33.09794,-117.06709,Willow - Hamilton - Menlo Park
Menlo Park California 94025,37.44923,-122.183179,Live Oak - El Camino Real
Menlo Park California 94025,37.452817,-122.181833,Sharon Park - Sand Hill Road
Menlo Park California 94025,37.472412,-122.164827,Alameda - Avy - Menlo Park
Menlo Park California 94027,37.462463,-122.197813,Menlo Park
Menomonee Falls Wisconsin 53051,43.150664,-88.109329,Menomonee Falls - Rivercrest Center
Menomonee Falls Wisconsin 53051,43.150664,-88.109329,Menomonee Falls-Appleton - Menomone
Menomonee Falls Wisconsin 53051,43.150664,-88.109329,Target Menomonee Falls T-863
Mentor Ohio 440605435,41.697971,-81.337273,Mentor
Mentor Ohio 440606414,41.673847,-81.324333,Mentor Ave-East Mentor
Mequon Wisconsin 53092,43.23218,-87.980479,Mequon
Merced California 95337,37.784136,-121.22956,Yosemite - Paulson - Merced
Merced California 95340,37.30127,-120.486199,Main Place - Merced
Merced California 95348,37.319918,-120.481616,580 West Olive - Merced
Mercer Island Washington 98040,47.56465,-122.228218,QFC-Mercer Island #839
Mercer Island Washington 98040,47.56465,-122.228218,South Mercer Island
Mercer Island Washington 98040,47.577972,-122.210211,Mercer Island Drive Thru
Mercer Island Washington 98040,47.577972,-122.210211,Mercer Island III
Mercer Island Washington 980402811,47.55563,-122.226509,Albertsons-Mercer Island #450
Meridian Idaho 83642,43.594248,-116.391571,Eagle Road - Florence Dr.
Meridian Idaho 83642,43.594248,-116.391571,Meridian
Meridian Idaho 83642,43.594248,-116.391571,Meridian Rd. - Corporate Dr
Merriam Kansas 66202,39.01554,-94.689579,Hen House Market-Merriam #31
Merrick New York 115664644,40.66901,-73.554359,Merrick
Merrillville Indiana 46410,41.485607,-87.338353,Hobart Crossing
Merrillville Indiana 46410,41.485607,-87.338353,Radisson Merrillville
Mesa Arizona 85201,33.430425,-111.846739,Albertsons-Mesa #942
Mesa Arizona 85202,33.38403,-111.874782,Dobson - Freeway
Mesa Arizona 85202,33.393005,-111.868054,Southern - Longmore  Mesa
Mesa Arizona 85203,33.43833,-111.804209,Albertsons-Mesa #993
Mesa Arizona 85204,33.379081,-111.773054,Baseline - Gilbert
Mesa Arizona 85204,33.390773,-111.782842,Stapley - the Freeway - Mesa  AZ.
Mesa Arizona 85204,33.39577,-111.755789,Val Vista - Baseline  Mesa
Mesa Arizona 85206,33.397378,-111.713238,Safeway - Mesa #1637
Mesa Arizona 85207,33.444085,-111.644149,Albertsons-Mesa #989
Mesa Arizona 85208,33.40422,-111.635489,Power - Baseline
Mesa Arizona 85208,33.40422,-111.635489,Safeway-Mesa #2676
Mesa Arizona 85212,33.34291,-111.63567,Albertsons-Mesa #1002
Mesa Arizona 85212,33.34291,-111.63567,Super Target Gilbert ST-1959
Mesa Arizona 85213,33.44422,-111.770864,Safeway - Mesa #1567
Mesa Arizona 85215,33.47334,-111.701209,Safeway-Mesa #2644
Mesa Arizona 85215,33.481055,-111.683859,Power - McDowell  Mesa
Mesa West Arizona 85202,33.378495,-111.876249,Target Mesa T-1429
Mesquite Nevada 89027,36.80398,-114.067219,Virgin River Hotel - Casino
Mesquite Nevada 89027,36.81133,-114.086979,Casablanca Hotel - Casino - Lobby
Mesquite Nevada 89027,36.81133,-114.086979,Oasis Hotel - Casino
Mesquite Texas 75150,32.811611,-96.631416,Town East Mall
Mesquite Texas 75150,32.822845,-96.645499,Mesquite
Metairie Louisiana 70002,30.00866,-90.161199,Lakeside Mall - WA
Metairie Louisiana 70005,30.000797,-90.126931,424 Veterans Hwy
Methuen Massachusetts 01844,42.73011,-71.183679,Methuen The Loop
Miami Beach Florida 33139,25.780585,-80.137919,10th St. - West Ave.
Miami Beach Florida 33139,25.782818,-80.140369,16th - Alton
Miami Beach Florida 33139,25.790452,-80.132118,416 Lincoln Rd.
Miami Beach Florida 33139,25.790525,-80.133689,Lincoln - Merridian
Miami Beach Florida 33139,25.790837,-80.134548,605 Lincoln Rd
Miami Beach Florida 33139,25.793095,-80.134904,Marriott South Beach-Miami
Miami Beach Florida 33160,25.957559,-80.1215,RK Centre North
Miami Florida 33015,25.937105,-80.181504,Red Rd - NW 176th St
Miami Florida 33122,25.79708,-80.301979,MIA - American Concourse A
Miami Florida 33122,25.79708,-80.301979,MIA - Main E Food Ct
Miami Florida 33122,25.79708,-80.301979,MIA - Miami American Air Ticket
Miami Florida 33122,25.79708,-80.301979,MIA - Miami Term D - E Bridge
Miami Florida 33122,25.79708,-80.301979,MIA - Miami Term E
Miami Florida 33122,25.79708,-80.301979,MIA - Miami Term H Gate 4
Miami Florida 33122,25.79708,-80.301979,MIA - Miami Terminal B
Miami Florida 33131,25.768189,-80.190094,JW Marriott Miami Lobby
Miami Florida 33132,25.717273,-80.245626,Bayside
Miami Florida 33132,25.77706,-80.192859,SE 3rd Ave - 1st Street
Miami Florida 33133,25.728985,-80.237419,Coconut Grove
Miami Florida 33136,25.77421,-80.194503,47 W. Flagler St
Miami Florida 33143,25.688522,-80.324038,Sunset - 87th
Miami Florida 33143,25.702115,-80.297339,Target Miami Dadeland T-1039
Miami Florida 33144,25.76205,-80.295829,Tamiami Plaza
Miami Florida 33156,25.66473,-80.324329,Dadeland Mall Kiosk
Miami Florida 33156,25.66473,-80.324329,Dadeland Mall Macy's West
Miami Florida 33156,25.66473,-80.324329,Dixie Ludlam
Miami Florida 33156,25.66473,-80.324329,Greenery Mall
Miami Florida 331564445,25.728979,-80.237442,Suniland Plaza
Miami Florida 33172,25.879141,-80.218437,Dolphin Mall
Miami Florida 33176,25.632764,-80.33901,14795 S. Dixie Hwy.
Miami Florida 33176,25.67045,-80.343109,The Falls Mall
Miami Florida 33176,25.672102,-80.370539,10834 SW 104th Street
Miami Florida 33178,25.818625,-80.355329,Doral Plaza
Miami Florida 33186,25.6269,-80.394894,SW 152nd St - SW 137th Ave
Miami Florida 33189,25.565863,-80.340164,Old Cutler Rd - SW 92nd Ave
Miami Lakes Florida 33016,25.913128,-80.330801,8012 NW 154th St
Michigan City Indiana 46360,41.693585,-86.809474,Michigan City-Franklin - Rte 20
Middle River Maryland 21220,39.340289,-76.416766,Target Middle River T-1970
Middleton Wisconsin 53562,43.095231,-89.50993,Madison Greenway Station
Middleton Wisconsin 53562,43.14054,-89.521399,Middleton-Century - Frank Lloyd Wri
Middletown New Jersey 07748,40.38162,-74.092839,Rte 35-Middletown
Middletown Rhode Island 02842,41.520555,-71.287594,Aquidneck Centre
Midland Michigan 48642,43.657035,-84.247199,Midland  M-10 - Eastman
Midland Texas 79701,31.964673,-102.106662,Rankin Hwy - I-20
Midland Texas 79705,32.02844,-102.127709,Midkiff - Wadley
Midlothian Virginia 23112,37.463785,-77.673919,Swift Creek
Midwest City Oklahoma 73110,35.45761,-97.398527,Target Midwest City T-2061
Milford Connecticut 06460,41.225019,-73.057314,Target Milford T-2045
Milford Michigan 48381,42.566631,-83.614764,Milford
Milford Ohio 45150,39.182571,-84.27243,Milford  OH - SR 28
Mill Creek Washington 98012,47.854801,-122.207896,Mill Creek Town Center
Mill Creek Washington 980121228,30.162643,-96.409271,Albertsons-Mill Creek #458
Mill Valley California 94941,37.896766,-122.536095,Shoreline - Almonte - Mill Valley
Mill Valley California 94941,37.907625,-122.548169,Strawberry Village
Mill Valley California 949412929,37.89481,-122.530273,45 Camino Alto
Millbrae California 94030,37.60276,-122.395444,Millbrae Square
Millburn New Jersey 07041,40.724335,-74.302059,Millburn
Millcreek Washington 98012,47.856078,-122.221136,Olsons - Mill Creek
Miller Place New York 11764,40.920956,-72.98812,Miller Place
Millington Tennessee 38053,35.31846,-89.934479,Hwy 51 - Millington
Milltown New Jersey 08850,40.453086,-74.434487,ACME-Milltown #7916
Milltown New Jersey 08850,40.453086,-74.434487,Joyce Kilmer Travel Plaza
Milpitas California 95035,37.41428,-121.900467,Great Mall of the Bay Area-Milpitas
Milpitas California 95035,37.422035,-121.921289,Cypress - Bellew
Milpitas California 95035,37.422346,-121.931509,Jacklin - Escuela - Milpitas
Milpitas California 95035,37.432539,-121.898065,Calaveras - Park Victoria - Milpita
Milpitas California 95035,37.432539,-121.898065,McCarthy Ranch
Milpitas California 95035,37.432539,-121.898065,Milpitas II
Milpitas California 95035,37.446831,-121.917582,California - Dixon Landing
Milton Massachusetts 02186,42.253485,-71.079157,East Milton Square(552 Adams St)
Milton Ontario L9T 3H5,43.511035,-79.883889,Milton CTC - D T
Milton Washington 98354,47.249639,-122.312668,Albertsons-Milton #472
Milwaukee Wisconsin 53202,43.04181,-87.906844,Third Ward
Milwaukee Wisconsin 53202,43.04632,-87.899734,East Pointe Commons
Milwaukee Wisconsin 53202,43.04632,-87.899734,Red Arrow - Water - State
Milwaukee Wisconsin 53202,43.058457,-87.887012,Brady - Farwell
Milwaukee Wisconsin 53203,43.03949,-87.916044,Hilton Milwaukee
Milwaukee Wisconsin 53207,42.981015,-87.901129,MKE GMIA Concourse D  Rotunda
Milwaukee Wisconsin 53207,42.981015,-87.901129,MKE GMIA Main Term  Food Ct
Milwaukee Wisconsin 53207,42.981015,-87.901129,MKE GMIA Main Terminal
Milwaukee Wisconsin 53207,42.98817,-87.883669,Oklahoma - KK
Milwaukee Wisconsin 53212,43.07106,-87.909474,Webster - Downer
Milwaukee Wisconsin 53214,43.01516,-87.967482,West Milwaukee-Miller Park Way
Milwaukee Wisconsin 53215,42.988544,-87.947762,27th - Oklahoma
Milwaukee Wisconsin 53216,43.087595,-87.983209,Midtown Center-56th - Capitol (UCO)
Milwaukee Wisconsin 53233,43.04181,-87.906844,Marquette
Milwaukie Oregon 97015,45.41803,-122.539659,Safeway-Milwaukie #2696
